Environment,Season,Replication,Block,Row,Col,Yield,Genotype
Env5,2018DS,2,NA,59,2,1594.508342,Genotype10966
Env5,2018DS,2,NA,58,2,4367.208038,Genotype10273
Env5,2018DS,2,NA,57,2,3640.040445,Genotype10960
Env5,2018DS,2,NA,56,2,2803.884488,Genotype10704
Env5,2018DS,2,NA,55,2,2871.92691,Genotype10390
Env5,2018DS,2,NA,54,2,3261.928188,Genotype10874
Env5,2018DS,2,NA,53,2,2707.945736,Genotype10178
Env5,2018DS,2,NA,52,2,4983.430233,Genotype10328
Env5,2018DS,2,NA,51,2,4223.013566,Genotype10530
Env5,2018DS,2,NA,50,2,1747.215248,Genotype10760
Env5,2018DS,2,NA,49,2,2841.886305,Genotype10963
Env5,2018DS,2,NA,48,2,4224.924166,Genotype10508
Env5,2018DS,2,NA,47,2,3750.38865,Genotype10164
Env5,2018DS,2,NA,46,2,2660.828488,Genotype10881
Env5,2018DS,2,NA,45,2,1195.652174,Genotype10232
Env5,2018DS,2,NA,44,2,2830.277778,Genotype10211
Env5,2018DS,2,NA,44,3,1721.71288,Genotype10382
Env5,2018DS,2,NA,45,3,3479.775748,Genotype10615
Env5,2018DS,2,NA,46,3,2741.879424,Genotype10327
Env5,2018DS,2,NA,47,3,3865.633075,Genotype10361
Env5,2018DS,2,NA,48,3,3044.362993,Genotype10592
Env5,2018DS,2,NA,49,3,2995.736434,Genotype10582
Env5,2018DS,2,NA,50,3,5005.434783,Genotype10374
Env5,2018DS,2,NA,51,3,3032.153691,Genotype10911
Env5,2018DS,2,NA,52,3,1645.510336,Genotype10714
Env5,2018DS,2,NA,53,3,4173.581269,Genotype10854
Env5,2018DS,2,NA,54,3,2053.488372,Genotype10432
Env5,2018DS,2,NA,55,3,2084.179095,Genotype10288
Env5,2018DS,2,NA,56,3,2894.031008,Genotype10970
Env5,2018DS,2,NA,57,3,1780.539228,Genotype10162
Env5,2018DS,2,NA,58,3,2472.211945,Genotype10634
Env5,2018DS,2,NA,59,3,2989.756067,Genotype10248
Env5,2018DS,2,NA,60,3,4577.041344,Genotype10195
Env5,2018DS,2,NA,61,3,2846.296764,Genotype10353
Env5,2018DS,2,NA,62,3,1586.033873,Genotype10439
Env5,2018DS,2,NA,75,2,4420.32967,Check5
Env5,2018DS,2,NA,64,3,3101.191229,Genotype10943
Env5,2018DS,2,NA,65,3,4495.164729,Genotype10363
Env5,2018DS,2,NA,66,3,1964.439086,Genotype10794
Env5,2018DS,2,NA,67,3,4080.449783,Genotype10478
Env5,2018DS,2,NA,68,3,2738.307494,Genotype10886
Env5,2018DS,2,NA,69,3,3366.949911,Genotype10720
Env5,2018DS,2,NA,70,3,5019.457364,Genotype10184
Env5,2018DS,2,NA,71,3,3643.825834,Genotype10306
Env5,2018DS,2,NA,72,3,2584.971606,Genotype10318
Env5,2018DS,2,NA,73,3,4218.936877,Genotype10795
Env5,2018DS,2,NA,74,3,3245.510336,Genotype10415
Env5,2018DS,2,NA,75,3,1863.79866,Genotype10262
Env5,2018DS,2,NA,76,3,3804.050601,Genotype10187
Env5,2018DS,2,NA,77,3,1766.136951,Genotype10198
Env5,2018DS,2,NA,78,3,2279.928941,Genotype10299
Env5,2018DS,2,NA,79,3,3401.090116,Genotype10302
Env5,2018DS,2,NA,80,3,2841.440568,Genotype10815
Env5,2018DS,2,NA,81,3,3088.215564,Genotype10705
Env5,2018DS,2,NA,82,3,1756.078224,Genotype10930
Env5,2018DS,2,NA,83,3,494.3241279,Genotype10941
Env5,2018DS,2,NA,84,3,1076.898085,Genotype10610
Env5,2018DS,2,NA,85,3,2133.253286,Genotype10811
Env5,2018DS,2,NA,86,3,1466.566347,Genotype10876
Env5,2018DS,2,NA,86,4,3812.599029,Genotype10475
Env5,2018DS,2,NA,85,4,3409.460313,Genotype10757
Env5,2018DS,2,NA,84,4,2341.406849,Genotype10471
Env5,2018DS,2,NA,83,4,1944.815891,Genotype10977
Env5,2018DS,2,NA,82,4,1870.364987,Genotype10902
Env5,2018DS,2,NA,81,4,3542.467139,Genotype10965
Env5,2018DS,2,NA,80,4,1997.629696,Genotype10925
Env5,2018DS,2,NA,79,4,1489.94186,Genotype10903
Env5,2018DS,2,NA,78,4,1918.361276,Genotype10647
Env5,2018DS,2,NA,77,4,2038.145995,Genotype10286
Env5,2018DS,2,NA,76,4,2259.479272,Genotype10337
Env5,2018DS,2,NA,75,4,4120.942872,Genotype10595
Env5,2018DS,2,NA,74,4,2166.432405,Genotype10869
Env5,2018DS,2,NA,73,4,2642.950581,Genotype10429
Env5,2018DS,2,NA,72,4,974.3023256,Genotype10853
Env5,2018DS,2,NA,71,4,1481.495478,Genotype10793
Env5,2018DS,2,NA,70,4,2014.573643,Genotype10947
Env5,2018DS,2,NA,69,4,2557.977669,Genotype10295
Env5,2018DS,2,NA,68,4,2414.215116,Genotype10594
Env5,2018DS,2,NA,67,4,4038.915571,Genotype10685
Env5,2018DS,2,NA,66,4,3274.483204,Genotype10980
Env5,2018DS,2,NA,65,4,3472.118579,Genotype10334
Env5,2018DS,2,NA,64,4,1306.653747,Genotype10701
Env5,2018DS,2,NA,63,4,2066.828868,Genotype10277
Env5,2018DS,2,NA,62,4,2660.828488,Genotype10847
Env5,2018DS,2,NA,61,4,3603.64004,Genotype10269
Env5,2018DS,2,NA,60,4,858.5755814,Genotype10309
Env5,2018DS,2,NA,59,4,3430.630688,Genotype10186
Env5,2018DS,2,NA,58,4,2428.953488,Genotype10359
Env5,2018DS,2,NA,57,4,1406.581775,Genotype10738
Env5,2018DS,2,NA,56,4,1590.0695,Genotype10786
Env5,2018DS,2,NA,55,4,3190.208774,Genotype10436
Env5,2018DS,2,NA,54,4,3912.860212,Genotype10928
Env5,2018DS,2,NA,53,4,2850.067084,Genotype10934
Env5,2018DS,2,NA,52,4,2738.307494,Genotype10370
Env5,2018DS,2,NA,51,4,3671.717012,Genotype10489
Env5,2018DS,2,NA,50,4,3339.692872,Genotype10932
Env5,2018DS,2,NA,49,4,3416.304348,Genotype10463
Env5,2018DS,2,NA,48,4,3449.076795,Genotype10725
Env5,2018DS,2,NA,47,4,2834.95478,Genotype10467
Env5,2018DS,2,NA,46,4,1836.060192,Genotype10611
Env5,2018DS,2,NA,45,4,827.4456522,Genotype10303
Env5,2018DS,2,NA,44,4,3325.581395,Genotype10389
Env5,2018DS,2,NA,44,5,2091.073871,Genotype10292
Env5,2018DS,2,NA,45,5,1762.077167,Genotype10169
Env5,2018DS,2,NA,46,5,3144.379845,Genotype10674
Env5,2018DS,2,NA,47,5,1254.909561,Genotype10254
Env5,2018DS,2,NA,48,5,2115.01938,Genotype10367
Env5,2018DS,2,NA,49,5,3150.096899,Genotype10743
Env5,2018DS,2,NA,50,5,3411.779575,Genotype10392
Env5,2018DS,2,NA,51,5,1892.144703,Genotype10448
Env5,2018DS,2,NA,52,5,2281.860465,Genotype10386
Env5,2018DS,2,NA,53,5,2890.232558,Genotype10472
Env5,2018DS,2,NA,54,5,1265.307798,Genotype10413
Env5,2018DS,2,NA,55,5,2070.694444,Genotype10441
Env5,2018DS,2,NA,56,5,2397.987478,Genotype10856
Env5,2018DS,2,NA,57,5,2202.810078,Genotype10770
Env5,2018DS,2,NA,58,5,1005.05814,Genotype10895
Env5,2018DS,2,NA,59,5,1501.658873,Genotype10516
Env5,2018DS,2,NA,60,5,2688.220284,Genotype10266
Env5,2018DS,2,NA,61,5,786.7985339,Genotype10936
Env5,2018DS,2,NA,62,5,1574.651163,Genotype10799
Env5,2018DS,2,NA,63,5,1565.454894,Genotype10782
Env5,2018DS,2,NA,64,5,4479.376438,Genotype10775
Env5,2018DS,2,NA,65,5,2497.194135,Genotype10456
Env5,2018DS,2,NA,66,5,2634.864762,Genotype10485
Env5,2018DS,2,NA,67,5,2698.172757,Genotype10825
Env5,2018DS,2,NA,68,5,3301.592518,Genotype10503
Env5,2018DS,2,NA,69,5,508.55192,Genotype10949
Env5,2018DS,2,NA,70,5,3101.81686,Genotype10755
Env5,2018DS,2,NA,71,5,2097.4677,Genotype10411
Env5,2018DS,2,NA,72,5,1712.151163,Genotype10752
Env5,2018DS,2,NA,73,5,3895.364636,Genotype10667
Env5,2018DS,2,NA,74,5,2067.884226,Genotype10297
Env5,2018DS,2,NA,75,5,3135.585187,Genotype10717
Env5,2018DS,2,NA,76,5,2614.570413,Genotype10220
Env5,2018DS,2,NA,77,5,2365.859173,Genotype10224
Env5,2018DS,2,NA,78,5,1277.790698,Genotype10228
Env5,2018DS,2,NA,79,5,2798.281092,Genotype10431
Env5,2018DS,2,NA,80,5,3070.633075,Genotype10844
Env5,2018DS,2,NA,81,5,2337.112403,Genotype10719
Env5,2018DS,2,NA,82,5,2382.052578,Genotype10462
Env5,2018DS,2,NA,83,5,2424.60819,Genotype10457
Env5,2018DS,2,NA,84,5,2026.072351,Genotype10919
Env5,2018DS,2,NA,85,5,2398.449612,Genotype10421
Env5,2018DS,2,NA,86,5,1604.793282,Genotype10321
Env5,2018DS,2,NA,86,6,2273.372093,Genotype10298
Env5,2018DS,2,NA,85,6,2717.691481,Genotype10587
Env5,2018DS,2,NA,84,6,2627.309609,Genotype10483
Env5,2018DS,2,NA,83,6,3829.23588,Genotype10762
Env5,2018DS,2,NA,82,6,1897.541709,Genotype10697
Env5,2018DS,2,NA,81,6,1551.598837,Genotype10849
Env5,2018DS,2,NA,80,6,2607.138243,Genotype10690
Env5,2018DS,2,NA,79,6,1234.911081,Genotype10707
Env5,2018DS,2,NA,78,6,1770.600775,Genotype10493
Env5,2018DS,2,NA,77,6,3489.307381,Genotype10500
Env5,2018DS,2,NA,76,6,3350.923773,Genotype10588
Env5,2018DS,2,NA,75,6,2693.394703,Genotype10814
Env5,2018DS,2,NA,74,6,1335.197028,Genotype10596
Env5,2018DS,2,NA,73,6,2584.567745,Genotype10826
Env5,2018DS,2,NA,72,6,2301.617796,Genotype10270
Env5,2018DS,2,NA,71,6,806.1899646,Genotype10706
Env5,2018DS,2,NA,70,6,2033.133075,Genotype10829
Env5,2018DS,2,NA,69,6,2800.729904,Genotype10555
Env5,2018DS,2,NA,68,6,2101.631137,Genotype10684
Env5,2018DS,2,NA,67,6,1458.278424,Genotype10626
Env5,2018DS,2,NA,66,6,2056.698686,Genotype10289
Env5,2018DS,2,NA,65,6,748.3947028,Genotype10347
Env5,2018DS,2,NA,64,6,2430.248357,Genotype10480
Env5,2018DS,2,NA,63,6,2878.139535,Genotype10721
Env5,2018DS,2,NA,62,6,3090.141835,Genotype10961
Env5,2018DS,2,NA,61,6,1425.155039,Genotype10796
Env5,2018DS,2,NA,60,6,1448.998357,Genotype10630
Env5,2018DS,2,NA,59,6,3438.574317,Genotype10912
Env5,2018DS,2,NA,58,6,4075.315976,Genotype10654
Env5,2018DS,2,NA,57,6,3030.416667,Genotype10400
Env5,2018DS,2,NA,56,6,4455.871454,Genotype10904
Env5,2018DS,2,NA,55,6,658.4084302,Genotype10590
Env5,2018DS,2,NA,54,6,2650.452196,Genotype10805
Env5,2018DS,2,NA,53,6,3501.131193,Genotype10352
Env5,2018DS,2,NA,52,6,785.4809151,Genotype10424
Env5,2018DS,2,NA,51,6,2079.335187,Genotype10578
Env5,2018DS,2,NA,50,6,2358.120155,Genotype10395
Env5,2018DS,2,NA,49,6,2770.691214,Genotype10488
Env5,2018DS,2,NA,48,6,1066.705426,Genotype10417
Env5,2018DS,2,NA,47,6,1943.386628,Genotype10445
Env5,2018DS,2,NA,46,6,3855.870829,Genotype10785
Env5,2018DS,2,NA,45,6,2597.205882,Genotype10416
Env5,2018DS,2,NA,44,6,3079.376438,Genotype10274
Env3,2018DS,1,NA,1,1,3117.732558,Genotype10367
Env3,2018DS,1,NA,2,1,5005.813953,Genotype10705
Env3,2018DS,1,NA,3,1,3000,Genotype10500
Env3,2018DS,1,NA,4,1,2539.934226,Genotype10762
Env3,2018DS,1,NA,5,1,4702.026163,Genotype10801
Env3,2018DS,1,NA,6,1,3337.125872,Genotype10793
Env3,2018DS,1,NA,7,1,3010.465116,Genotype10346
Env3,2018DS,1,NA,8,1,3791.162791,Genotype10743
Env3,2018DS,1,NA,9,1,3271.19186,Genotype10439
Env3,2018DS,1,NA,10,1,4784.673939,Genotype10707
Env3,2018DS,1,NA,11,1,5091.93314,Genotype10269
Env3,2018DS,1,NA,12,1,4520.930233,Genotype10912
Env3,2018DS,1,NA,13,1,4383.03314,Genotype10232
Env3,2018DS,1,NA,14,1,2377.761628,Genotype10590
Env3,2018DS,1,NA,15,1,2015.715698,Genotype10930
Env3,2018DS,1,NA,16,1,2654.598309,Genotype10430
Env3,2018DS,1,NA,17,1,3344.877616,Genotype10478
Env3,2018DS,1,NA,18,1,2443.168605,Genotype10853
Env3,2018DS,1,NA,19,1,1808.372093,Genotype10937
Env3,2018DS,1,NA,20,1,2525.773196,Genotype10531
Env3,2018DS,1,NA,21,1,4676.75,Genotype10701
Env3,2018DS,1,NA,22,1,2072.587209,Genotype10475
Env3,2018DS,1,NA,23,1,3433.597384,Genotype10286
Env3,2018DS,1,NA,24,1,2092.354651,Genotype10902
Env3,2018DS,1,NA,25,1,2045.454545,Genotype10175
Env3,2018DS,1,NA,26,1,2282.936047,Genotype10720
Env3,2018DS,1,NA,27,1,2418.809302,Genotype10279
Env3,2018DS,1,NA,28,1,3897.52907,Genotype10424
Env3,2018DS,1,NA,29,1,3344.877616,Genotype10400
Env3,2018DS,1,NA,30,1,2583.982558,Genotype10327
Env3,2018DS,1,NA,31,1,2813.023256,Genotype10389
Env3,2018DS,1,NA,32,1,2480.755814,Genotype10984
Env3,2018DS,1,NA,33,1,3337.125872,Genotype10814
Env3,2018DS,1,NA,34,1,3000.75,Genotype10240
Env3,2018DS,1,NA,35,1,5005.813953,Genotype10826
Env3,2018DS,1,NA,36,1,4441.188663,Genotype10941
Env3,2018DS,1,NA,37,1,2505.813953,Genotype10303
Env3,2018DS,1,NA,38,1,2734.505814,Genotype10372
Env3,2018DS,1,NA,39,1,2232.296512,Genotype10825
Env3,2018DS,1,NA,40,1,3341.001744,Genotype10471
Env3,2018DS,1,NA,41,1,1962.80407,Genotype10980
Env3,2018DS,1,NA,42,1,3449.650581,Genotype10178
Env3,2018DS,1,NA,43,1,5303.746404,Genotype10760
Env3,2018DS,1,NA,43,2,3200,Genotype10273
Env3,2018DS,1,NA,42,2,5023.255814,Genotype10472
Env3,2018DS,1,NA,41,2,3382.848837,Genotype10516
Env3,2018DS,1,NA,40,2,5337.55814,Genotype10811
Env3,2018DS,1,NA,39,2,2375,Genotype10374
Env3,2018DS,1,NA,38,2,2203.90592,Genotype10455
Env3,2018DS,1,NA,37,2,1775.416866,Genotype10187
Env3,2018DS,1,NA,36,2,1799.97093,Genotype10594
Env3,2018DS,1,NA,35,2,5958.029651,Genotype10441
Env3,2018DS,1,NA,34,2,4251.324128,Genotype10489
Env3,2018DS,1,NA,33,2,3337.125872,Genotype10592
Env3,2018DS,1,NA,32,2,3218.604651,Genotype10248
Env3,2018DS,1,NA,31,2,3382.848837,Genotype10582
Env3,2018DS,1,NA,30,2,3621.534012,Genotype10970
Env3,2018DS,1,NA,29,2,5000,Genotype10401
Env3,2018DS,1,NA,28,2,2205.868023,Genotype10224
Env3,2018DS,1,NA,27,2,2483.633721,Genotype10419
Env3,2018DS,1,NA,12,5,2618.994378,Check5
Env3,2018DS,1,NA,25,2,2169.269477,Genotype10169
Env3,2018DS,1,NA,24,2,4380.087209,Genotype10847
Env3,2018DS,1,NA,23,2,2450,Genotype10963
Env3,2018DS,1,NA,22,2,3337.125872,Genotype10186
Env3,2018DS,1,NA,21,2,1681.628201,Genotype10961
Env3,2018DS,1,NA,20,2,3945.744362,Genotype10714
Env3,2018DS,1,NA,19,2,5023.255814,Genotype10444
Env3,2018DS,1,NA,18,2,2807.263372,Genotype10697
Env3,2018DS,1,NA,17,2,5091.104651,Genotype10704
Env3,2018DS,1,NA,16,2,6697.75814,Genotype10849
Env3,2018DS,1,NA,15,2,3954.593023,Genotype10337
Env3,2018DS,1,NA,14,2,3415.813953,Genotype10473
Env3,2018DS,1,NA,13,2,2089.764535,Genotype10633
Env3,2018DS,1,NA,12,2,2305.348837,Genotype10318
Env3,2018DS,1,NA,11,2,1718.181686,Genotype10362
Env3,2018DS,1,NA,10,2,3348.753488,Genotype10270
Env3,2018DS,1,NA,9,2,2208.427035,Genotype10386
Env3,2018DS,1,NA,8,2,4215.403779,Genotype10985
Env3,2018DS,1,NA,7,2,2489.897522,Genotype10578
Env3,2018DS,1,NA,6,2,5079.868452,Genotype10943
Env3,2018DS,1,NA,5,2,4136.347093,Genotype10463
Env3,2018DS,1,NA,4,2,1666.75,Genotype10874
Env3,2018DS,1,NA,3,2,1373.401163,Genotype10445
Env3,2018DS,1,NA,2,2,1666.75,Genotype10375
Env3,2018DS,1,NA,1,2,3375,Genotype10436
Env3,2018DS,1,NA,1,3,1654.307072,Genotype10684
Env3,2018DS,1,NA,2,3,1128.924419,Genotype10347
Env3,2018DS,1,NA,3,3,3153.662791,Genotype10595
Env3,2018DS,2,NA,79,4,2967.151163,Check5
Env3,2018DS,1,NA,5,3,2125,Genotype10850
Env3,2018DS,1,NA,6,3,3189.217759,Genotype10457
Env3,2018DS,1,NA,7,3,4641.133721,Genotype10815
Env3,2018DS,1,NA,8,3,2458.25,Genotype10309
Env3,2018DS,1,NA,9,3,1583.25,Genotype10392
Env3,2018DS,1,NA,10,3,3333.25,Genotype10960
Env3,2018DS,1,NA,11,3,1415.877487,Genotype10429
Env3,2018DS,1,NA,12,3,2252.701433,Genotype10371
Env3,2018DS,1,NA,13,3,2401.779422,Genotype10770
Env3,2018DS,1,NA,14,3,3890.930233,Genotype10647
Env3,2018DS,1,NA,15,3,2164.230523,Genotype10354
Env3,2018DS,1,NA,16,3,1670.626163,Genotype10262
Env3,2018DS,1,NA,17,3,1666.75,Genotype10589
Env3,2018DS,1,NA,18,3,2631.104651,Genotype10254
Env3,2018DS,1,NA,19,3,4710.930233,Genotype10786
Env3,2018DS,1,NA,20,3,2451.300647,Genotype10934
Env3,2018DS,1,NA,21,3,3128.633721,Genotype10277
Env3,2018DS,1,NA,22,3,1664.811919,Genotype10966
Env3,2018DS,1,NA,23,3,1743.112245,Genotype10752
Env3,2018DS,1,NA,24,3,875,Genotype10321
Env3,2018DS,1,NA,25,3,1638.352713,Genotype10605
Env3,2018DS,1,NA,26,3,1132.70199,Genotype10717
Env3,2018DS,1,NA,27,3,2946.569767,Genotype10611
Env3,2018DS,1,NA,28,3,2452.848837,Genotype10295
Env3,2018DS,1,NA,29,3,1670.626163,Genotype10200
Env3,2018DS,1,NA,30,3,2249.850247,Genotype10639
Env3,2018DS,1,NA,31,3,1712.222674,Genotype10560
Env3,2018DS,1,NA,32,3,5017.44186,Genotype10626
Env3,2018DS,1,NA,33,3,2640.261628,Genotype10955
Env3,2018DS,1,NA,34,3,1716.195349,Genotype10757
Env3,2018DS,1,NA,35,3,5017.44186,Genotype10928
Env3,2018DS,1,NA,36,3,2252.728999,Genotype10421
Env3,2018DS,1,NA,37,3,2829.955523,Genotype10352
Env3,2018DS,1,NA,38,3,3341.001744,Genotype10816
Env3,2018DS,1,NA,39,3,3382.848837,Genotype10461
Env3,2018DS,1,NA,40,3,5138.672674,Genotype10736
Env3,2018DS,1,NA,41,3,2724.337625,Genotype10881
Env3,2018DS,1,NA,42,3,3378.924419,Genotype10977
Env3,2018DS,1,NA,43,3,2706.27907,Genotype10334
Env3,2018DS,1,NA,43,4,2481.507558,Genotype10782
Env4,2018DS,1,NA,36,3,5435.459244,Check5
Env3,2018DS,1,NA,41,4,2422.370349,Genotype10288
Env3,2018DS,1,NA,40,4,2661.000291,Genotype10854
Env3,2018DS,1,NA,39,4,2676.052616,Genotype10266
Env3,2018DS,1,NA,38,4,2422.370349,Genotype10766
Env3,2018DS,1,NA,37,4,3176.620349,Genotype10615
Env3,2018DS,1,NA,36,4,3481.490271,Genotype10932
Env3,2018DS,1,NA,35,4,4204.883721,Genotype10448
Env3,2018DS,1,NA,34,4,1939.037791,Genotype10162
Env3,2018DS,1,NA,33,4,1908.384012,Genotype10787
Env3,2018DS,1,NA,32,4,1668.688081,Genotype10919
Env3,2018DS,1,NA,31,4,2574.418605,Genotype10220
Env3,2018DS,1,NA,30,4,3876.471987,Genotype10297
Env3,2018DS,1,NA,29,4,2308.023256,Genotype10340
Env3,2018DS,1,NA,28,4,2210.817733,Genotype10456
Env3,2018DS,1,NA,27,4,2297.235756,Genotype10164
Env3,2018DS,1,NA,26,4,1670.626163,Genotype10587
Env3,2018DS,1,NA,25,4,1799.654942,Genotype10923
Env3,2018DS,1,NA,24,4,1670.626163,Genotype10488
Env3,2018DS,1,NA,23,4,2384.0375,Genotype10555
Env3,2018DS,1,NA,22,4,2712.55814,Genotype10667
Env3,2018DS,1,NA,21,4,3010.465116,Genotype10996
Env3,2018DS,1,NA,20,4,3344.877616,Genotype10292
Env3,2018DS,1,NA,19,4,3117.732558,Genotype10289
Env3,2018DS,1,NA,18,4,1664.811919,Genotype10721
Env3,2018DS,1,NA,17,4,1668.688081,Genotype10899
Env3,2018DS,1,NA,16,4,3101.175872,Genotype10411
Env3,2018DS,1,NA,15,4,4260.643058,Genotype10706
Env3,2018DS,1,NA,14,4,2270.153525,Genotype10184
Env3,2018DS,1,NA,13,4,2031.708078,Genotype10228
Env3,2018DS,1,NA,12,4,2696.773256,Genotype10823
Env3,2018DS,1,NA,11,4,3394.622093,Genotype10480
Env3,2018DS,1,NA,10,4,1634.447674,Genotype10483
Env3,2018DS,1,NA,9,4,1676.440407,Genotype10568
Env3,2018DS,1,NA,8,4,1711.860465,Genotype10432
Env3,2018DS,1,NA,7,4,3341.380814,Genotype10298
Env3,2018DS,1,NA,6,4,1672.564244,Genotype10965
Env3,2018DS,1,NA,5,4,4009.302326,Genotype10173
Env3,2018DS,1,NA,4,4,2125,Genotype10911
Env3,2018DS,1,NA,3,4,1634.447674,Genotype10222
Env3,2018DS,1,NA,2,4,2756.395349,Genotype10370
Env3,2018DS,1,NA,1,4,2413.953488,Genotype10674
Env3,2018DS,1,NA,1,5,2878.343023,Genotype10493
Env3,2018DS,1,NA,2,5,1807.031686,Genotype10895
Env3,2018DS,1,NA,3,5,1798.456177,Genotype10416
Env3,2018DS,1,NA,4,5,2640.261628,Genotype10328
Env3,2018DS,1,NA,5,5,4635.755814,Genotype10690
Env3,2018DS,1,NA,6,5,1728.933228,Genotype10994
Env3,2018DS,1,NA,7,5,2901.744186,Genotype10515
Env3,2018DS,1,NA,8,5,3010.465116,Genotype10829
Env3,2018DS,1,NA,9,5,2300.887722,Genotype10869
Env3,2018DS,1,NA,10,5,1718.181686,Genotype10415
Env3,2018DS,1,NA,11,5,1226.131078,Genotype10738
Env4,2018DS,2,NA,80,1,2707.960644,Check5
Env3,2018DS,1,NA,13,5,1703.953488,Genotype10844
Env3,2018DS,1,NA,14,5,1668.688081,Genotype10195
Env3,2018DS,1,NA,15,5,4275.471283,Genotype10742
Env3,2018DS,1,NA,16,5,2171.788953,Genotype10794
Env3,2018DS,1,NA,17,5,1883.72093,Genotype11003
Env3,2018DS,1,NA,18,5,3386.773256,Genotype10306
Env3,2018DS,1,NA,19,5,5017.44186,Genotype10596
Env3,2018DS,1,NA,20,5,3646.075581,Genotype10467
Env3,2018DS,1,NA,21,5,4646.511628,Genotype10417
Env3,2018DS,1,NA,22,5,1657.674419,Genotype10683
Env3,2018DS,1,NA,23,5,3390.697674,Genotype10659
Env3,2018DS,1,NA,24,5,1670.626163,Genotype10695
Env3,2018DS,1,NA,25,5,2134.883721,Genotype10634
Env3,2018DS,1,NA,26,5,4181.285174,Genotype10359
Env3,2018DS,1,NA,27,5,1802.339657,Genotype10390
Env3,2018DS,1,NA,28,5,1718.181686,Genotype10363
Env3,2018DS,1,NA,29,5,1758.893023,Genotype10785
Env3,2018DS,1,NA,30,5,1972.703488,Genotype10610
Env3,2018DS,1,NA,31,5,2161.711047,Genotype10545
Env3,2018DS,1,NA,32,5,1708.25,Genotype10274
Env3,2018DS,1,NA,33,5,2157.5,Genotype10725
Env3,2018DS,1,NA,34,5,5190.781395,Genotype10388
Env3,2018DS,1,NA,35,5,2589.257558,Genotype10629
Env3,2018DS,1,NA,36,5,1674.502326,Genotype10685
Env3,2018DS,1,NA,37,5,1908.384012,Genotype10290
Env3,2018DS,1,NA,38,5,3909.821512,Genotype10904
Env3,2018DS,1,NA,39,5,2080.577326,Genotype10947
Env3,2018DS,1,NA,40,5,2002.325581,Genotype10925
Env3,2018DS,1,NA,41,5,5531.976744,Genotype10654
Env3,2018DS,1,NA,42,5,2643.313953,Genotype10462
Env3,2018DS,1,NA,43,5,2564.825581,Genotype10748
Env3,2018DS,1,NA,43,6,4526.162791,Genotype10903
Env3,2018DS,1,NA,42,6,5888.662791,Genotype10496
Env3,2018DS,1,NA,41,6,2709.418605,Genotype10799
Env3,2018DS,1,NA,40,6,1672.564244,Genotype10311
Env3,2018DS,1,NA,39,6,2637.209302,Genotype10413
Env3,2018DS,1,NA,38,6,3884.011628,Genotype10530
Env3,2018DS,1,NA,37,6,2461.395349,Genotype10588
Env3,2018DS,1,NA,36,6,2212.790698,Genotype10767
Env3,2018DS,1,NA,35,6,2511.627907,Genotype10382
Env3,2018DS,1,NA,34,6,1672.564244,Genotype10795
Env3,2018DS,1,NA,33,6,888.9769791,Genotype10673
Env3,2018DS,1,NA,32,6,3352.62936,Genotype10431
Env3,2018DS,1,NA,31,6,1709.883721,Genotype10508
Env3,2018DS,1,NA,30,6,1674.502326,Genotype10353
Env3,2018DS,1,NA,29,6,1435.215947,Genotype10755
Env3,2018DS,1,NA,28,6,1354.709302,Genotype10856
Env3,2018DS,1,NA,27,6,1307.55814,Genotype10198
Env3,2018DS,1,NA,26,6,1105.116279,Genotype10719
Env3,2018DS,1,NA,25,6,1154.011628,Genotype10499
Env3,2018DS,1,NA,24,6,1404.883721,Genotype10805
Env3,2018DS,1,NA,23,6,1991.458883,Genotype10176
Env3,2018DS,1,NA,22,6,1952.267442,Genotype10630
Env3,2018DS,1,NA,21,6,3386.773256,Genotype10395
Env3,2018DS,1,NA,20,6,3071.90318,Genotype10299
Env3,2018DS,1,NA,19,6,3884.011628,Genotype10936
Env3,2018DS,1,NA,18,6,4214.651163,Genotype10226
Env3,2018DS,1,NA,17,6,2908.430233,Genotype10886
Env3,2018DS,1,NA,16,6,4093.176255,Genotype10485
Env3,2018DS,1,NA,15,6,4585.639535,Genotype10796
Env3,2018DS,1,NA,14,6,5136.918605,Genotype10302
Env3,2018DS,1,NA,13,6,3612.55814,Genotype10503
Env3,2018DS,1,NA,12,6,3078.575581,Genotype10775
Env3,2018DS,1,NA,11,6,2881.686047,Genotype10870
Env3,2018DS,1,NA,10,6,3257.55814,Genotype10211
Env3,2018DS,1,NA,9,6,3386.773256,Genotype10835
Env5,2018DS,1,NA,20,2,3916.696158,Check6
Env5,2018DS,2,NA,69,1,3540.571284,Check6
Env3,2018DS,1,NA,6,6,1724.935694,Genotype10251
Env3,2018DS,1,NA,5,6,2688.195349,Genotype10949
Env3,2018DS,1,NA,4,6,2759.593023,Genotype10813
Env3,2018DS,1,NA,3,6,3909.069767,Genotype10598
Env3,2018DS,1,NA,2,6,1405.009884,Genotype10876
Env3,2018DS,1,NA,1,6,4241.690157,Genotype10361
Env3,2018DS,2,NA,44,1,2631.104651,Genotype10463
Env3,2018DS,2,NA,45,1,2885.02907,Genotype10844
Env3,2018DS,2,NA,46,1,1997.965116,Genotype10923
Env3,2018DS,2,NA,47,1,4641.133721,Genotype10721
Env3,2018DS,2,NA,48,1,1628.77907,Genotype10936
Env3,2018DS,2,NA,49,1,3884.011628,Genotype10667
